T0.A,T0.B,T0.C,T1.A,T1.B,T1.C,T10.A,T10.B,T10.C,T11.A,T11.B,T11.C,T2.A,T2.B,T2.C,T3.A,T3.B,T3.C,T4.A,T4.B,T4.C,T5.A,T5.B,T5.C,T6.A,T6.B,T6.C,T7.A,T7.B,T7.C,T8.A,T8.B,T8.C,T9.A,T9.B,T9.C,sum.taxonomy
0.9310198324269766,0.9371316281077616,1,0.3812325558838539,0,0.12600090647538423,0.60980044999436,0.5459472033723403,0.18892970438245688,0.612625554428832,0.151897133867811,0.2623030194005776,0.2805846173123991,0.1833527212777531,0.20787179001524042,0.6004648956309513,0.015048678908797764,0.04653239036491677,0.21758963343065785,0.3178054999323364,0,0.5011149561869892,0.15033830492220276,0.22223880307738542,0.08962019880097459,0.2323190381470802,0,0.23559292653966796,0.2436252270343012,0.2867672695830454,0,0.10970993081351332,0.08766632106801513,0.7047233793445393,0.6456375686873267,8.831044330881732e-4,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0.9112056108190458,0.601206105928006,1,0.0690818590199473,0,0,0,0.35423393104301715,0.2959032976142578,0,0.5720161234385855,0,0,0,0,0,0,0,0,0,0,0,0.5874523291278376,0,0,0,0,0,0,0,0,0,0,0,0.3210935874910897,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Typhlogobius;Typhlogobius californiensis
0,0,0,0,0,0,0,0.9811075459128457,1,0,0,0,0,0,0,0,0,0,0,0.8727042079792496,0,0,0.5701411093186676,0,0,0,0,0,0,0,0,0,0,0,0.6384281165952825,0,NA
0,0,0,0,0,0,0.004759468240856944,0,0,0,0,0,0,0,0,0,0,0,0,0.9698700879779478,0,0,0,0,0.38701297073917884,0,0,0,0,0,0,0,0,0,1,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Xenistius californiensis
0.07842435956979053,0.12446826277391779,0.03504002932129819,0.24009193206503052,0.2286538249230195,0.10263266267864068,0.15145816642782722,0.11303866933660445,0.08924342076777195,0.03461586088059246,0.0711388237604437,0,0.31873436870748334,0.43403917440339906,0.3744868547899253,0.267808872913855,0.34022413966110504,0.29234992406872523,0.38197853126191383,0.5746628472956815,0.40244230763979155,0.5971051906741418,0.41039481540988315,0.6403142175714263,0.21893471826415278,0.3670333301724959,0.4847215244933467,0.5444928947633471,0.5106601779760723,0.6523717397420569,1,0.5863852688752291,0.49648131224514797,0.17979313142239048,0.20537683490906486,0.04567817416064011,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti
0,0,0,0.6668534946496332,0,0.15275613347629308,0.46503405394720293,0.446913135810233,0,0.6469006232917806,0,0,0.3282588390969894,0.6938046595540057,0,1,0,0.712561783211488,0,0.8512452226527233,0.25322676921872556,0,0.37496377546584747,0,0.3693668618572005,0,0,0.30188255537570907,0,0.5929280084318578,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon;Chaetodon humeralis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus novemfasciatus
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Facciolella;Facciolella gilbertii
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola lalandi
0.12186667823001605,0.16821017927321594,0.03383221828012245,0.41990267427500283,0.46785517149504136,0.24960011183244177,0.349614628703177,0.31925037640405274,0.29390379114358395,0.18853814240099348,0.3631710924292434,1,0.3970440552112306,0.6430933871424029,0.42538646294448185,0.31421779088994395,0.24596094673843033,0.43859540119891643,0.4672872317097773,0.5425972929608821,0.49212870947482856,0.8075021786499411,0.29680157171605737,0.6204326919243068,0.21331487076179878,0.2594581679168217,0.1420208830874796,0.3711790551849123,0.35249321585328575,0.49603725340574756,0.605795563798077,0.482347451813748,0.6089530835328476,0.23719540574484646,0.3775305454267612,0,NA
0,0,0,0,0,0,0.6081964087112612,0.8122190619796616,0,0,0,0,0,0.5504658170219537,0.4457244400870124,0,0,0.3505156058540883,0,0.6073961837902178,0,0,0.39231814478865795,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Choerodon;Choerodon anchorago
0.16120981490501704,0.15436197227306417,0.14516532756489492,0.33048827332289676,0.2885968793038447,0.1296530530271076,0.6856212486746814,0.5420155315400942,0.6464552464993029,0.320216725134991,0.3858044396110542,0.7135166847294085,0.3756346664583659,0.5381300983871972,0.4010985324305279,0.6039490971973993,0.5784581909077082,0.25213508322663253,0.45079062682962534,0.4801450360122916,0.46852417508219824,0.7214995795722416,0.25043704900454983,0.7951551336645375,0.37004833374369733,0.5430576179967019,1,0.29600463712323377,0.37579466125572986,0.7094559962423242,0.7794592498589961,0.4989881201733936,0.5399912131948919,0.7791522627278442,0.3031680805291862,0.23713092583415923,NA
0,0,0,0,0.6163564775368003,0,0.061258845359892455,0,0,0,0,0,0,0.7783295067181702,0,0,0,0,0,0.5848238545826684,0,0,0,1,0,0,0,0,0.7167818175158618,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Alloclinus;Alloclinus holderi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8191863486635562,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8046407405331989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis
0,0,0,0,0,0,0.43219755110674035,0.38478698056730104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4951639330883722,0,0,0,0,0,0,0,0,0,0,0,0.5673526861845914,0,NA
0,0,0,0,0,0.2313530197962769,0,0,0,0,0,0,0,0,0,0,0,0.7144656077513647,0,0,0,0,0.19794428419260285,0,0.22790999215913177,0,0,0,0,1,0,0,0,0,0,0,NA
0,0,0.19836767868330596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6598211583593621,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Rhinogobiops;Rhinogobiops nicholsii
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Umbrina;Umbrina roncador
0.09916771836872938,0.13304005922091186,0.10650816199371341,0,0.1660422750918755,0.08102302446813439,0.9873400625166182,0.5845868716518646,1,0.4736575742153156,0.6559933404841682,0.755887246578393,0,0.3790634934771121,0.2819427043309312,0.5058755977489308,0.23729694472483615,0.19912612429079815,0.2542904928162391,0.1441630244832738,0.3098336757292835,0.4155402786345398,0.09613067885396924,0.44003083809068105,0.13360183563545103,0.4503131655739729,0.5204142799207079,0.1866780781748366,0.23904578900051138,0.3776636820103262,0.4593148918465909,0.30258364028445495,0.4582714295037131,0.5399271185920599,0.21571380609261498,0.20125797499550088,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti
0.02407942524085035,0,0,0.0231195871989933,0,0.007580353829878203,0,0,0,0.0010604173917333813,0,0,0,0,0,0,0.016095913443790025,0,0,0,0,0,0.045533345366235364,0,0.22342078229936835,0,1,0,0.012201923562449148,0,0,0,0,0,0.045317792888285476,0,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Semicossyphus;Semicossyphus pulcher
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
0,0,0,0,0.5055503834616099,0,0.8450683508278706,0.9253086993219771,0,0,0,0,0,0,0.5210480985596645,0,0,0,0,0,0,1,0.4181687236835468,0.6217827195541887,0.16550634755809626,0,0,0,0,0.4605118178392855,0.7735426054295111,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0.7099089941680181,0,1,0,0,0,0,0.8896161516289512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0.06508299717537587,0.15966483855264388,0,0,0,0,0,0,0,0,1,0,0.5755540913620609,0,0.8156354150220992,0,0.6632249895726771,0.7350598589073345,0,0,0,0.37619100408041023,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0.48413169066573564,0,0,0,0,0,0,0,0.22979345480647603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2901771341042734,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4985715032359339,0,0,0,0,1,0,0,0.5239798460897674,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Girella;Girella nigricans
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.12155382367267413,0.1417318368149571,0.11730531520395548,0.22976942849964246,0.22635049357164289,0.0986164461631093,0.8497373323509503,0.5623101770132849,0.62817703958364,0.5658414439037398,0.719790174002047,0.7255803384142078,0.2768577826381295,0.39524565664113587,0.4062226171144949,0.6579687183004705,0.5597267029034815,0.2979513444302177,0.25561085089773616,0.37138966149660524,0.37858149365899485,0.463404818030242,0.18335700002897962,0.44237520700260236,0.24590795713658697,0.5967847795945491,1,0.22037271971652303,0.283027040666134,0.4672303180276785,0.5865764241398759,0.28993333819029576,0.503959983326386,0.6373350094280327,0.25556845566211694,0.20610340270895278,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis alta
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax mordax
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Ruscarius;Ruscarius creaseri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,1,0.954405322547219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5458130011524974,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Amblygaster;Amblygaster sirm
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5018398525930168,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.5724561931161902,0.27559039693933896,0.24794643679723752,0,0,0,0.5141484785732384,0.7421515238160736,0,0,0,0,0.5894165654850975,0,0,0,0,0.15876166374192174,0,0,0.9687176366883495,0,1,0.09461912969156148,0,0,0,0,0.3617115455894647,0,0,0,0,0,0,0.25048378013508305,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0.1788220337519934,0,0,0,0,0,0,0.18798686509561108,0.16875735225678767,0,0,0,0,0,0,0,0,0,0.6404147434832683,0,0.9430777773929151,0,0.8641763343579109,0.13462483622306354,0,0,0,1,0,0,0.6954423509142882,0,0,0,0.34568803816975696,0.39495204359593017,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5908130234445185,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax mordax
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres
0,0,0,0,0.6538105108374871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9219861490393414,0,0,0.6086052811146826,0,0.3634933829346429,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;;;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon;Chaetodon humeralis
1,0.6154147123615876,0,0,0,0,0,0,0.36640914873345065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5574823371583785,0,0,0,0,0,0,0,0,0,0.5398290062981022,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4388622631396292,0,0,0,0,0,0,0.18829466498485098,0,0,0,0,0.2500335525574212,0,0,0,0,0.17510885376067636,0,NA
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0.163540319193202,0,0,0.42744772291952116,0,0.19429821200370176,0.11054736955602656,0,0,0,0.7780610461671066,0,0.5139638227073579,0,0.13641986580471216,0.631086998635792,0.4432045186333375,0,0,0.2192572013396176,0,1,0.17119764665089562,0,0.3543578009822818,0,0,0.4600532417267412,0.538342571176248,0.4349319711155811,0,0,0.7437427476759654,0,0.4587063549485145,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;NA;Pomacentridae;Hypsypops;Hypsypops rubicundus
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5879515714374672,0,0.6721218034798234,0,0,0,0,0,1,0.23041950080521967,0,0,0,0,0,0,0,0.6148156811985206,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata
0,0,0,0,0,0,0,0,0,0,0.06977366134131491,0,0,0,0,0,0.14446452497645512,0,0.24979198351047757,1,0,0,0,0,0,0,0.16441341052363423,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Alloclinus;Alloclinus holderi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4942696615700313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus
0,0,0.05558722171824767,0,0,0.14882455355027374,0,0.058998783840315136,0.0504661339892598,0,0,0.04294445029132485,0.24740508246090304,0.32523871821928985,0.4351706907269271,0.1876669389300897,0.23234352326003715,0.185483454497539,0.4927035228008588,0.27861658626661723,0.42870698814216895,0.8064405495412222,0.2214255964335658,0.8093658969883243,0,0,0.38987286102670715,0.3204248243707537,0.3017806641003579,0,1,0,0,0,0,0.03230498914534898,NA
0,0,0,0,0,0,0,0.45272215439366864,0,0,0,0,0,0.8985551675632004,0.3364318759765924,0,0,0,0,0,0.5951223037178885,0,0.3998142331581924,0,0.21475679962186126,0.485092047808946,0,0,0,0,0,1,0,0,0,0,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
0,0,0,0,0,0,1,0.7456291582400147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
